Dataset,Gene_ID,Gene_Length,Num_Exons,Num_Introns,Avg_Exon_Length,Avg_Intron_Length,Coding_Ratio,GC_Content
Pepper,evm.TU.Pepper.v.1.55.chr11.20,2335,3,2,717.0,92.0,0.9211991434689507,0.3815845824411135
Pepper,evm.TU.Pepper.v.1.55.chr11.21,4623,5,4,519.6,506.25,0.5619727449707982,0.3709712308025092
Pepper,evm.TU.Pepper.v.1.55.chr11.22,2694,3,2,737.0,241.5,0.8207126948775055,0.3789903489235338
Pepper,evm.TU.Pepper.v.1.55.chr11.23,1125,1,0,1125.0,0.0,1.0,0.3768888888888889
Pepper,evm.TU.Pepper.v.1.55.chr11.24,858,2,1,225.0,408.0,0.5244755244755245,0.3986013986013986
Pepper,evm.TU.Pepper.v.1.55.chr11.25,444,2,1,175.5,93.0,0.7905405405405406,0.4009009009009009
Pepper,evm.TU.Pepper.v.1.55.chr11.26,5856,5,4,727.8,554.25,0.6214139344262295,0.3760245901639344
Pepper,evm.TU.Pepper.v.1.55.chr11.27,285,1,0,285.0,0.0,1.0,0.4070175438596491
Pepper,evm.TU.Pepper.v.1.55.chr11.28,3185,4,3,567.0,305.6666666666667,0.7120879120879121,0.3858712715855573
Pepper,evm.TU.Pepper.v.1.55.chr11.29,4852,5,4,681.6,361.0,0.7023907666941468,0.3720115416323166
Pepper,evm.TU.Pepper.v.1.55.chr11.30,1964,5,4,183.6,261.5,0.46741344195519346,0.390020366598778
Pepper,evm.TU.Pepper.v.1.55.chr11.31,7702,8,7,417.375,623.2857142857143,0.43352376006232146,0.3818488704232667
Pepper,evm.TU.Pepper.v.1.55.chr11.32,13223,10,9,416.1,1006.8888888888889,0.3146789684640399,0.34969371549572714
Pepper,evm.TU.Pepper.v.1.55.chr11.33,606,2,1,246.0,114.0,0.8118811881188119,0.4042904290429043
Pepper,evm.TU.Pepper.v.1.55.chr11.34,7431,7,6,200.57142857142858,1004.5,0.1889382317319338,0.32149105100255687
Pepper,evm.TU.Pepper.v.1.55.chr11.35,1036,3,2,190.0,233.0,0.5501930501930502,0.32915057915057916
Pepper,evm.TU.Pepper.v.1.55.chr11.36,1856,3,2,422.0,295.0,0.6821120689655172,0.3890086206896552
Pepper,evm.TU.Pepper.v.1.55.chr11.37,3864,1,0,3864.0,0.0,1.0,0.40709109730848864
Pepper,evm.TU.Pepper.v.1.55.chr11.38,3174,4,3,714.0,106.0,0.8998109640831758,0.39445494643982354
Pepper,evm.TU.Pepper.v.1.55.chr11.39,152,1,0,152.0,0.0,1.0,0.4144736842105263
Pepper,evm.TU.Pepper.v.1.55.chr11.40,1062,2,1,409.5,243.0,0.7711864406779662,0.3681732580037665
Pepper,evm.TU.Pepper.v.1.55.chr11.41,882,1,0,882.0,0.0,1.0,0.3741496598639456
Pepper,evm.TU.Pepper.v.1.55.chr11.42,1164,3,2,263.0,187.5,0.6778350515463918,0.38144329896907214
Pepper,evm.TU.Pepper.v.1.55.chr11.43,1359,4,3,186.0,205.0,0.5474613686534217,0.3855776306107432
Pepper,evm.TU.Pepper.v.1.55.chr11.44,2073,2,1,979.5,114.0,0.9450072358900145,0.3907380607814761
Pepper,evm.TU.Pepper.v.1.55.chr11.45,2278,3,2,520.0,359.0,0.684811237928007,0.40561896400351183
Pepper,evm.TU.Pepper.v.1.55.chr11.46,6084,4,3,267.75,1671.0,0.1760355029585799,0.37163050624589083
Pepper,evm.TU.Pepper.v.1.55.chr11.47,3730,5,4,676.8,86.5,0.9072386058981233,0.417426273458445
Pepper,evm.TU.Pepper.v.1.55.chr11.48,3084,1,0,3084.0,0.0,1.0,0.4166666666666667
Pepper,evm.TU.Pepper.v.1.55.chr11.49,4101,1,0,4101.0,0.0,1.0,0.41306998293099245
Pepper,evm.TU.Pepper.v.1.55.chr11.50,3184,3,2,943.0,177.5,0.8885050251256281,0.41457286432160806
Pepper,evm.TU.Pepper.v.1.55.chr11.51,3954,1,0,3954.0,0.0,1.0,0.41122913505311076
Pepper,evm.TU.Pepper.v.1.55.chr11.52,3784,7,6,358.7142857142857,212.16666666666666,0.6635835095137421,0.40988372093023256
Pepper,evm.TU.Pepper.v.1.55.chr11.53,3076,4,3,654.75,152.33333333333334,0.8514304291287387,0.4057217165149545
Pepper,evm.TU.Pepper.v.1.55.chr11.54,3807,1,0,3807.0,0.0,1.0,0.4205411084843709
Pepper,evm.TU.Pepper.v.1.55.chr11.55,4002,1,0,4002.0,0.0,1.0,0.42203898050974514
Pepper,evm.TU.Pepper.v.1.55.chr11.56,4019,2,1,1885.5,248.0,0.9382931077382434,0.40980343368997263
Pepper,evm.TU.Pepper.v.1.55.chr11.57,4364,6,5,432.0,354.4,0.5939505041246563,0.3792392300641613
Pepper,evm.TU.Pepper.v.1.55.chr11.58,2637,1,0,2637.0,0.0,1.0,0.39855896852483885
Pepper,evm.TU.Pepper.v.1.55.chr11.59,3514,7,6,395.57142857142856,124.16666666666667,0.7879908935685828,0.4163346613545817
Pepper,evm.TU.Pepper.v.1.55.chr11.60,3089,4,3,672.0,133.66666666666666,0.8701845257364843,0.4124312075105212
Pepper,evm.TU.Pepper.v.1.55.chr11.61,5127,7,6,215.57142857142858,603.0,0.2943241661790521,0.371562317144529
Pepper,evm.TU.Pepper.v.1.55.chr11.62,3227,2,1,1552.5,122.0,0.962193988224357,0.4062596839169507
Pepper,evm.TU.Pepper.v.1.55.chr11.63,1572,3,2,438.0,129.0,0.8358778625954199,0.4217557251908397
Pepper,evm.TU.Pepper.v.1.55.chr11.64,4564,5,4,829.8,103.75,0.9090709903593339,0.41148115687992987
Pepper,evm.TU.Pepper.v.1.55.chr11.65,3572,3,2,1045.0,218.5,0.8776595744680851,0.4165733482642777
Pepper,evm.TU.Pepper.v.1.55.chr11.66,1690,4,3,270.0,203.33333333333334,0.6390532544378699,0.3727810650887574
Pepper,evm.TU.Pepper.v.1.55.chr11.67,1775,3,2,536.0,83.5,0.9059154929577464,0.40169014084507043
Pepper,evm.TU.Pepper.v.1.55.chr11.68,3469,5,4,565.2,160.75,0.8146439896223696,0.4151052176419717
Pepper,evm.TU.Pepper.v.1.55.chr11.69,797,2,1,363.0,71.0,0.9109159347553325,0.43914680050188204
Pepper,evm.TU.Pepper.v.1.55.chr11.70,378,1,0,378.0,0.0,1.0,0.42328042328042326
Pepper,evm.TU.Pepper.v.1.55.chr11.71,1803,1,0,1803.0,0.0,1.0,0.4065446478092069
Pepper,evm.TU.Pepper.v.1.55.chr11.72,603,2,1,255.0,93.0,0.845771144278607,0.3714759535655058
Pepper,evm.TU.Pepper.v.1.55.chr11.73,1046,2,1,394.5,257.0,0.754302103250478,0.33747609942638623
Pepper,evm.TU.Pepper.v.1.55.chr11.74,3864,1,0,3864.0,0.0,1.0,0.4197722567287785
Pepper,evm.TU.Pepper.v.1.55.chr11.75,2025,1,0,2025.0,0.0,1.0,0.4019753086419753
Pepper,evm.TU.Pepper.v.1.55.chr11.76,475,2,1,163.5,148.0,0.6884210526315789,0.38526315789473686
Pepper,evm.TU.Pepper.v.1.55.chr11.77,771,1,0,771.0,0.0,1.0,0.39299610894941633
Pepper,evm.TU.Pepper.v.1.55.chr11.78,900,1,0,900.0,0.0,1.0,0.4066666666666667
Pepper,evm.TU.Pepper.v.1.55.chr11.79,1540,3,2,466.0,71.0,0.9077922077922078,0.4292207792207792
Pepper,evm.TU.Pepper.v.1.55.chr11.80,2229,3,2,696.0,70.5,0.9367429340511441,0.40242261103633914
Pepper,evm.TU.Pepper.v.1.55.chr11.81,2752,4,3,629.25,78.33333333333333,0.9146075581395349,0.4055232558139535
Pepper,evm.TU.Pepper.v.1.55.chr11.82,240,1,0,240.0,0.0,1.0,0.4375
Pepper,evm.TU.Pepper.v.1.55.chr11.83,1977,1,0,1977.0,0.0,1.0,0.41274658573596357
Pepper,evm.TU.Pepper.v.1.55.chr11.84,2640,1,0,2640.0,0.0,1.0,0.4128787878787879
Pepper,evm.TU.Pepper.v.1.55.chr11.85,3590,2,1,1746.0,98.0,0.9727019498607242,0.4183844011142061
Pepper,evm.TU.Pepper.v.1.55.chr11.86,1673,2,1,808.5,56.0,0.9665271966527197,0.4052600119545726
Pepper,evm.TU.Pepper.v.1.55.chr11.87,1518,1,0,1518.0,0.0,1.0,0.42555994729907776
Pepper,evm.TU.Pepper.v.1.55.chr11.88,2329,4,3,503.25,105.33333333333333,0.8643194504079004,0.4199227136109918
Pepper,evm.TU.Pepper.v.1.55.chr03.1,3374,5,4,563.4,139.25,0.8349140486069947,0.3778897451096621
Pepper,evm.TU.Pepper.v.1.55.chr03.2,1192,2,1,483.0,226.0,0.8104026845637584,0.3615771812080537
Pepper,evm.TU.Pepper.v.1.55.chr03.3,7030,5,4,609.0,996.25,0.43314366998577525,0.3402560455192034
Pepper,evm.TU.Pepper.v.1.55.chr03.4,3055,4,3,684.0,106.33333333333333,0.8955810147299509,0.3757774140752864
Pepper,evm.TU.Pepper.v.1.55.chr03.5,1685,2,1,793.5,98.0,0.941839762611276,0.3863501483679525
Pepper,evm.TU.Pepper.v.1.55.chr03.6,1670,2,1,786.0,98.0,0.9413173652694611,0.37964071856287424
Pepper,evm.TU.Pepper.v.1.55.chr03.7,1670,2,1,786.0,98.0,0.9413173652694611,0.38083832335329343
Pepper,evm.TU.Pepper.v.1.55.chr03.8,1443,1,0,1443.0,0.0,1.0,0.3887733887733888
Pepper,evm.TU.Pepper.v.1.55.chr03.9,2573,2,1,1204.5,164.0,0.9362611737271668,0.39642440730664597
Pepper,evm.TU.Pepper.v.1.55.chr03.10,2640,1,0,2640.0,0.0,1.0,0.3950757575757576
Pepper,evm.TU.Pepper.v.1.55.chr03.11,2473,2,1,1200.0,73.0,0.9704811969268096,0.39021431459765465
Pepper,evm.TU.Pepper.v.1.55.chr03.12,747,2,1,327.0,93.0,0.8755020080321285,0.3989290495314592
Pepper,evm.TU.Pepper.v.1.55.chr03.13,3750,2,1,1836.0,78.0,0.9792,0.39066666666666666
Pepper,evm.TU.Pepper.v.1.55.chr03.14,2082,3,2,649.0,67.5,0.9351585014409222,0.4053794428434198
Pepper,evm.TU.Pepper.v.1.55.chr03.15,2227,3,2,687.0,83.0,0.9254602604400539,0.37539290525370456
Pepper,evm.TU.Pepper.v.1.55.chr03.16,2243,5,4,347.4,126.5,0.7744092732946946,0.3785109228711547
Pepper,evm.TU.Pepper.v.1.55.chr03.17,690,1,0,690.0,0.0,1.0,0.37971014492753624
Pepper,evm.TU.Pepper.v.1.55.chr03.18,804,1,0,804.0,0.0,1.0,0.3656716417910448
Pepper,evm.TU.Pepper.v.1.55.chr03.19,2829,2,1,565.5,1698.0,0.3997879109225875,0.3934252386002121
Pepper,evm.TU.Pepper.v.1.55.chr03.20,2607,1,0,2607.0,0.0,1.0,0.3977752205600307
Pepper,evm.TU.Pepper.v.1.55.chr03.21,3792,4,3,447.75,667.0,0.4723101265822785,0.3583860759493671
Pepper,evm.TU.Pepper.v.1.55.chr03.22,456,1,0,456.0,0.0,1.0,0.4057017543859649
Pepper,evm.TU.Pepper.v.1.55.chr03.23,1478,3,2,419.0,110.5,0.8504736129905277,0.3944519621109608
Pepper,evm.TU.Pepper.v.1.55.chr03.24,3382,2,1,1647.0,88.0,0.97397989355411,0.39384979302188056
Pepper,evm.TU.Pepper.v.1.55.chr03.25,339,1,0,339.0,0.0,1.0,0.41297935103244837
Pepper,evm.TU.Pepper.v.1.55.chr03.26,1086,1,0,1086.0,0.0,1.0,0.4152854511970534
Pepper,evm.TU.Pepper.v.1.55.chr03.27,18863,10,9,483.6,1558.5555555555557,0.2563749138525155,0.3766633091236813
Pepper,evm.TU.Pepper.v.1.55.chr03.28,3633,1,0,3633.0,0.0,1.0,0.3911368015414258
Pepper,evm.TU.Pepper.v.1.55.chr03.29,4230,2,1,1374.0,1482.0,0.649645390070922,0.3650118203309693
Pepper,evm.TU.Pepper.v.1.55.chr03.30,2415,3,2,746.0,88.5,0.9267080745341615,0.3855072463768116
Pepper,evm.TU.Pepper.v.1.55.chr03.31,2754,5,4,301.2,312.0,0.5468409586056645,0.3721859114015977
Pepper,evm.TU.Pepper.v.1.55.chr03.32,3409,3,2,679.0,686.0,0.5975359342915811,0.36256966852449396
Pepper,evm.TU.Pepper.v.1.55.chr03.33,2091,4,3,423.0,133.0,0.8091822094691535,0.3883309421329507
Pepper,evm.TU.Pepper.v.1.55.chr03.34,5110,5,4,140.4,1102.0,0.13737769080234832,0.34579256360078275
Pepper,evm.TU.Pepper.v.1.55.chr03.35,1347,2,1,469.5,408.0,0.6971046770601337,0.3682256867112101
Pepper,evm.TU.Pepper.v.1.55.chr03.36,3282,1,0,3282.0,0.0,1.0,0.3979280926264473
Pepper,evm.TU.Pepper.v.1.55.chr03.37,1824,2,1,840.0,144.0,0.9210526315789473,0.3991228070175439
Pepper,evm.TU.Pepper.v.1.55.chr03.38,903,1,0,903.0,0.0,1.0,0.40863787375415284
Pepper,evm.TU.Pepper.v.1.55.chr03.39,2058,1,0,2058.0,0.0,1.0,0.3940719144800777
Pepper,evm.TU.Pepper.v.1.55.chr03.40,2213,4,3,441.0,149.66666666666666,0.7971079981924989,0.39674649796656125
Pepper,evm.TU.Pepper.v.1.55.chr03.41,2163,1,0,2163.0,0.0,1.0,0.39297272306981046
Pepper,evm.TU.Pepper.v.1.55.chr03.42,2105,3,2,627.0,112.0,0.8935866983372922,0.3862232779097387
Pepper,evm.TU.Pepper.v.1.55.chr03.43,6688,2,1,1939.5,2809.0,0.579994019138756,0.3883074162679426
Pepper,evm.TU.Pepper.v.1.55.chr03.44,5564,3,2,577.0,1916.5,0.31110711718188355,0.3623292595255212
Pepper,evm.TU.Pepper.v.1.55.chr03.45,3936,4,3,363.0,828.0,0.36890243902439024,0.37627032520325204
Pepper,evm.TU.Pepper.v.1.55.chr03.46,3723,1,0,3723.0,0.0,1.0,0.38033843674456086
Pepper,evm.TU.Pepper.v.1.55.chr03.47,1587,1,0,1587.0,0.0,1.0,0.3906742281033396
Pepper,evm.TU.Pepper.v.1.55.chr03.48,1145,2,1,220.5,704.0,0.3851528384279476,0.3406113537117904
Pepper,evm.TU.Pepper.v.1.55.chr03.49,2635,3,2,821.0,86.0,0.9347248576850095,0.3749525616698292
Pepper,evm.TU.Pepper.v.1.55.chr03.50,1787,3,2,523.0,109.0,0.8780078343592613,0.3922775601566872
Pepper,evm.TU.Pepper.v.1.55.chr03.51,7503,7,6,169.28571428571428,1053.0,0.15793682526989206,0.33693189390910305
Pepper,evm.TU.Pepper.v.1.55.chr03.52,3689,3,2,1142.0,131.5,0.9287069666576308,0.3870967741935484
Pepper,evm.TU.Pepper.v.1.55.chr03.53,15828,6,5,652.0,2383.2,0.24715693707354056,0.373894364417488
Pepper,evm.TU.Pepper.v.1.55.chr03.54,612,1,0,612.0,0.0,1.0,0.39052287581699346
Pepper,evm.TU.Pepper.v.1.55.chr03.55,1181,2,1,504.0,173.0,0.8535139712108383,0.39458086367485184
Pepper,evm.TU.Pepper.v.1.55.chr03.56,1419,1,0,1419.0,0.0,1.0,0.39252995066948554
Pepper,evm.TU.Pepper.v.1.55.chr03.57,2190,1,0,2190.0,0.0,1.0,0.38401826484018264
Pepper,evm.TU.Pepper.v.1.55.chr03.58,2376,2,1,1141.5,93.0,0.9608585858585859,0.380050505050505
Pepper,evm.TU.Pepper.v.1.55.chr03.59,637,2,1,270.0,97.0,0.847723704866562,0.3814756671899529
Pepper,evm.TU.Pepper.v.1.55.chr03.60,4063,3,2,554.0,1200.5,0.40905734678808764,0.38641397981786857
Pepper,evm.TU.Pepper.v.1.55.chr03.61,6652,3,2,965.0,1878.5,0.435207456404089,0.34861695730607334
Pepper,evm.TU.Pepper.v.1.55.chr03.62,1692,4,3,273.75,199.0,0.6471631205673759,0.36347517730496454
Pepper,evm.TU.Pepper.v.1.55.chr03.63,3561,1,0,3561.0,0.0,1.0,0.40129177197416455
Pepper,evm.TU.Pepper.v.1.55.chr03.64,282,1,0,282.0,0.0,1.0,0.3546099290780142
Pepper,evm.TU.Pepper.v.1.55.chr03.65,2343,1,0,2343.0,0.0,1.0,0.3999146393512591
Pepper,evm.TU.Pepper.v.1.55.chr03.66,1061,3,2,183.0,256.0,0.5174363807728558,0.3977379830348728
Pepper,evm.TU.Pepper.v.1.55.chr03.67,609,1,0,609.0,0.0,1.0,0.33004926108374383
Pepper,evm.TU.Pepper.v.1.55.chr03.68,1360,2,1,627.0,106.0,0.9220588235294118,0.38382352941176473
Pepper,evm.TU.Pepper.v.1.55.chr03.69,672,1,0,672.0,0.0,1.0,0.40327380952380953
Pepper,evm.TU.Pepper.v.1.55.chr03.70,750,1,0,750.0,0.0,1.0,0.4093333333333333
Pepper,evm.TU.Pepper.v.1.55.chr03.71,863,3,2,204.0,125.5,0.709154113557358,0.36964078794901506
Pepper,evm.TU.Pepper.v.1.55.chr03.72,2334,2,1,525.0,1284.0,0.4498714652956298,0.3508997429305913
Pepper,evm.TU.Pepper.v.1.55.chr03.73,2256,7,6,227.57142857142858,110.5,0.7061170212765957,0.38430851063829785
Pepper,evm.TU.Pepper.v.1.55.chr03.74,527,2,1,186.0,155.0,0.7058823529411765,0.3700189753320683
Pepper,evm.TU.Pepper.v.1.55.chr03.75,936,2,1,190.0,556.0,0.405982905982906,0.3952991452991453
Pepper,evm.TU.Pepper.v.1.55.chr03.76,1038,2,1,369.0,300.0,0.7109826589595376,0.3651252408477842
Pepper,evm.TU.Pepper.v.1.55.chr03.77,724,2,1,321.0,82.0,0.8867403314917127,0.4129834254143646
Pepper,evm.TU.Pepper.v.1.55.chr03.78,1979,4,3,413.25,108.66666666666667,0.8352703385548257,0.3956543708943911
Pepper,evm.TU.Pepper.v.1.55.chr10.1,2149,5,4,349.8,100.0,0.8138669148441136,0.40111679851093535
Pepper,evm.TU.Pepper.v.1.55.chr10.2,2612,2,1,1263.0,86.0,0.9670750382848392,0.3981623277182236
Pepper,evm.TU.Pepper.v.1.55.chr10.3,681,2,1,291.0,99.0,0.8546255506607929,0.41262848751835535
Pepper,evm.TU.Pepper.v.1.55.chr10.4,1514,2,1,652.5,209.0,0.8619550858652576,0.39299867899603697
Pepper,evm.TU.Pepper.v.1.55.chr10.5,4561,3,2,946.0,861.5,0.622231966673975,0.39903529927647446
Pepper,evm.TU.Pepper.v.1.55.chr10.6,1589,3,2,396.0,200.5,0.7476400251730648,0.394587791063562
Pepper,evm.TU.Pepper.v.1.55.chr10.7,2674,3,2,444.0,671.0,0.4981301421091997,0.36275243081525804
Pepper,evm.TU.Pepper.v.1.55.chr10.8,926,2,1,250.5,425.0,0.541036717062635,0.3617710583153348
Pepper,evm.TU.Pepper.v.1.55.chr10.9,228,1,0,228.0,0.0,1.0,0.41228070175438597
Pepper,evm.TU.Pepper.v.1.55.chr10.10,3794,2,1,1855.5,83.0,0.978123352662098,0.3940432261465472
Pepper,evm.TU.Pepper.v.1.55.chr10.11,1765,3,2,526.0,93.5,0.8940509915014164,0.3954674220963173
Pepper,evm.TU.Pepper.v.1.55.chr10.12,468,1,0,468.0,0.0,1.0,0.3717948717948718
Pepper,evm.TU.Pepper.v.1.55.chr10.13,1188,1,0,1188.0,0.0,1.0,0.4006734006734007
Pepper,evm.TU.Pepper.v.1.55.chr10.14,318,1,0,318.0,0.0,1.0,0.4088050314465409
Pepper,evm.TU.Pepper.v.1.55.chr10.15,4476,2,1,2214.0,48.0,0.9892761394101877,0.3876228775692583
Pepper,evm.TU.Pepper.v.1.55.chr10.16,13656,8,7,474.375,1408.7142857142858,0.2778998242530756,0.37419449326303456
Pepper,evm.TU.Pepper.v.1.55.chr10.17,3910,2,1,1867.5,175.0,0.9552429667519181,0.39258312020460356
Pepper,evm.TU.Pepper.v.1.55.chr10.18,2118,1,0,2118.0,0.0,1.0,0.3871576959395656
Pepper,evm.TU.Pepper.v.1.55.chr10.19,2262,1,0,2262.0,0.0,1.0,0.40141467727674623
Pepper,evm.TU.Pepper.v.1.55.chr10.20,2183,2,1,1020.0,143.0,0.934493815849748,0.39303710490151167
Pepper,evm.TU.Pepper.v.1.55.chr10.21,2262,1,0,2262.0,0.0,1.0,0.40185676392572944
Pepper,evm.TU.Pepper.v.1.55.chr10.22,1415,2,1,639.0,137.0,0.9031802120141342,0.38162544169611307
Pepper,evm.TU.Pepper.v.1.55.chr10.23,7016,10,9,210.3,545.8888888888889,0.29974344355758265,0.3407924743443558
Pepper,evm.TU.Pepper.v.1.55.chr10.24,1031,2,1,459.0,113.0,0.8903976721629486,0.3889427740058196
Pepper,evm.TU.Pepper.v.1.55.chr10.25,2886,3,2,771.0,286.5,0.8014553014553014,0.3717948717948718
Pepper,evm.TU.Pepper.v.1.55.chr10.26,1170,2,1,534.0,102.0,0.9128205128205128,0.42905982905982903
Pepper,evm.TU.Pepper.v.1.55.chr10.27,3840,1,0,3840.0,0.0,1.0,0.4395833333333333
Pepper,evm.TU.Pepper.v.1.55.chr10.28,332,1,0,332.0,0.0,1.0,0.4367469879518072
Pepper,evm.TU.Pepper.v.1.55.chr10.29,7263,4,3,933.75,1176.0,0.5142503097893433,0.3513699573179127
Pepper,evm.TU.Pepper.v.1.55.chr10.30,12476,11,10,289.90909090909093,928.7,0.2556107726835524,0.3619749919846105
Pepper,evm.TU.Pepper.v.1.55.chr10.31,2651,3,2,741.0,214.0,0.8385514900037722,0.3832516031686156
Pepper,evm.TU.Pepper.v.1.55.chr10.32,5687,3,2,1097.0,1198.0,0.5786882363284684,0.3400738526463865
Pepper,evm.TU.Pepper.v.1.55.chr10.33,1823,4,3,365.25,120.66666666666667,0.8014262205156336,0.405924300603401
Pepper,evm.TU.Pepper.v.1.55.chr10.34,449,2,1,168.0,113.0,0.7483296213808464,0.4142538975501114
Pepper,evm.TU.Pepper.v.1.55.chr10.35,10048,5,4,591.6,1772.5,0.29438694267515925,0.3854498407643312
Pepper,evm.TU.Pepper.v.1.55.chr10.36,1200,1,0,1200.0,0.0,1.0,0.4116666666666667
Pepper,evm.TU.Pepper.v.1.55.chr10.37,588,1,0,588.0,0.0,1.0,0.4166666666666667
Pepper,evm.TU.Pepper.v.1.55.chr10.38,4167,3,2,1245.0,216.0,0.896328293736501,0.39188864890808733
Pepper,evm.TU.Pepper.v.1.55.chr10.39,899,2,1,361.5,176.0,0.8042269187986651,0.38598442714126807
Pepper,evm.TU.Pepper.v.1.55.chr10.40,5171,3,2,1247.0,715.0,0.7234577451169987,0.35931154515567587
Pepper,evm.TU.Pepper.v.1.55.chr10.41,960,1,0,960.0,0.0,1.0,0.39791666666666664
Pepper,evm.TU.Pepper.v.1.55.chr10.42,5049,7,6,401.57142857142856,373.0,0.5567439096850861,0.3798772034066152
Pepper,evm.TU.Pepper.v.1.55.chr10.43,1238,2,1,450.0,338.0,0.7269789983844911,0.3756058158319871
Pepper,evm.TU.Pepper.v.1.55.chr10.44,9572,8,7,392.25,919.1428571428571,0.32783117425825326,0.2944003343083995
Pepper,evm.TU.Pepper.v.1.55.chr10.45,1071,1,0,1071.0,0.0,1.0,0.4388422035480859
Pepper,evm.TU.Pepper.v.1.55.chr10.46,1711,2,1,808.5,94.0,0.9450613676212741,0.41963763880771476
Pepper,evm.TU.Pepper.v.1.55.chr10.47,597,1,0,597.0,0.0,1.0,0.38860971524288107
Pepper,evm.TU.Pepper.v.1.55.chr10.48,1818,1,0,1818.0,0.0,1.0,0.41034103410341033
Pepper,evm.TU.Pepper.v.1.55.chr10.49,2134,3,2,638.0,110.0,0.8969072164948454,0.3931583880037488
Pepper,evm.TU.Pepper.v.1.55.chr10.50,1658,2,1,763.5,131.0,0.9209891435464415,0.41737032569360677
Pepper,evm.TU.Pepper.v.1.55.chr10.51,2646,2,1,1311.0,24.0,0.9909297052154195,0.3858654572940287
Pepper,evm.TU.Pepper.v.1.55.chr10.52,6011,5,4,568.2,792.5,0.4726335052403926,0.3139244718016969
Pepper,evm.TU.Pepper.v.1.55.chr10.53,2534,3,2,779.0,98.5,0.9222573007103394,0.425414364640884
Pepper,evm.TU.Pepper.v.1.55.chr10.54,5517,6,5,418.0,601.8,0.45459488852637303,0.3251767264817836
Pepper,evm.TU.Pepper.v.1.55.chr10.55,914,2,1,414.0,86.0,0.9059080962800875,0.437636761487965
Pepper,evm.TU.Pepper.v.1.55.chr08.1,1913,2,1,643.5,626.0,0.67276529012023,0.41557762676424465
Pepper,evm.TU.Pepper.v.1.55.chr08.2,2228,3,2,684.0,88.0,0.9210053859964094,0.40484739676840215
Pepper,evm.TU.Pepper.v.1.55.chr08.3,1986,1,0,1986.0,0.0,1.0,0.41842900302114805
Pepper,evm.TU.Pepper.v.1.55.chr08.4,3594,2,1,1728.0,138.0,0.9616026711185309,0.4129104062326099
Pepper,evm.TU.Pepper.v.1.55.chr08.5,2652,1,0,2652.0,0.0,1.0,0.40497737556561086
Pepper,evm.TU.Pepper.v.1.55.chr08.6,1309,3,2,382.0,81.5,0.8754774637127578,0.40183346065699005
Pepper,evm.TU.Pepper.v.1.55.chr08.7,2177,2,1,568.5,1040.0,0.5222783647220947,0.39503904455672945
Pepper,evm.TU.Pepper.v.1.55.chr08.8,2673,1,0,2673.0,0.0,1.0,0.39094650205761317
Pepper,evm.TU.Pepper.v.1.55.chr08.9,2014,1,0,2014.0,0.0,1.0,0.394240317775571
Pepper,evm.TU.Pepper.v.1.55.chr08.10,321,1,0,321.0,0.0,1.0,0.37694704049844235
Pepper,evm.TU.Pepper.v.1.55.chr08.11,1752,1,0,1752.0,0.0,1.0,0.3978310502283105
Pepper,evm.TU.Pepper.v.1.55.chr08.12,3327,3,2,743.0,549.0,0.6699729486023445,0.3201082055906222
Pepper,evm.TU.Pepper.v.1.55.chr08.13,3025,2,1,1326.0,373.0,0.876694214876033,0.40264462809917356
Pepper,evm.TU.Pepper.v.1.55.chr08.14,4318,5,4,690.6,216.25,0.7996757758221399,0.3860583603520148
Pepper,evm.TU.Pepper.v.1.55.chr08.15,4043,3,2,609.0,1108.0,0.4518921592876577,0.3752164234479347
Pepper,evm.TU.Pepper.v.1.55.chr08.16,4250,7,6,536.1428571428571,82.83333333333333,0.8830588235294118,0.38823529411764707
Pepper,evm.TU.Pepper.v.1.55.chr08.17,808,2,1,301.5,205.0,0.7462871287128713,0.35396039603960394
Pepper,evm.TU.Pepper.v.1.55.chr08.18,4639,5,4,699.0,286.0,0.753395128260401,0.3949126967018754
Pepper,evm.TU.Pepper.v.1.55.chr08.19,8805,5,4,697.2,1329.75,0.3959114139693356,0.37592277115275413
Pepper,evm.TU.Pepper.v.1.55.chr08.20,3898,4,3,881.25,124.33333333333333,0.9043099025141098,0.39815289892252437
Pepper,evm.TU.Pepper.v.1.55.chr08.21,1473,2,1,393.0,687.0,0.5336048879837068,0.41615750169721655
Pepper,evm.TU.Pepper.v.1.55.chr08.22,2029,3,2,206.0,705.5,0.30458353868900934,0.37456875308033516
Pepper,evm.TU.Pepper.v.1.55.chr08.23,672,1,0,672.0,0.0,1.0,0.35267857142857145
Pepper,evm.TU.Pepper.v.1.55.chr08.24,2271,4,3,303.75,352.0,0.535006605019815,0.36900044033465434
Pepper,evm.TU.Pepper.v.1.55.chr08.25,3903,1,0,3903.0,0.0,1.0,0.4368434537535229
